frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
282,9.4,0.0,0.0,0,0,0.05331,0.0,0.0,0.497,12.0,0,0,0
283,9.4333,0.0,0.0,0,0,0.05117,0.0,0.0,0.498,12.0,0,0,0
284,9.4667,0.0,0.0,0,0,0.04579,0.0,0.0,0.495,12.0,0,0,0
285,9.5,0.0,0.0,0,0,0.04899,0.0,0.0,0.495,12.0,0,0,0
286,9.5333,0.0,0.0,0,0,0.05222,0.0,0.0,0.492,12.0,0,0,0
287,9.5667,0.0,0.0,0,0,0.05436,0.0,0.0,0.486,12.0,0,0,0
288,9.6,0.0,0.0,0,0,0.05907,0.0,0.0,0.559,12.0,0,0,0
289,9.6333,0.0,0.0,0,0,0.06102,0.0,0.0,0.563,12.0,0,0,0
290,9.6667,0.0,0.0,0,0,0.06071,0.0,0.0,0.545,12.0,0,0,0
291,9.7,0.0,0.0,0,0,0.06009,0.0,0.0,0.537,12.0,0,0,0
292,9.7333,0.0,0.0,0,0,0.06032,0.0,0.0,0.536,12.0,0,0,0
293,9.7667,0.0,0.0,0,0,0.0581,0.0,0.0,0.514,12.0,0,0,0
294,9.8,0.0,0.0,0,0,0.06016,0.0,0.0,0.491,12.0,0,0,0
295,9.8333,0.0,0.0,0,0,0.06359,0.0,0.0,0.49,12.0,0,0,0
